review,rating,date,bank,source,sentiment_label,sentiment_score
A lot of the app's features have been rearranged but sometimes it works sometimes it doesnt...and that makes it less reliable specially at times of need...pls improve it,2,2024-04-18,BOA,Google Play Store,positive,0.09523809523809525
"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,BOA,Google Play Store,positive,0.1380952380952381
"Dear BOA, Are you sure you are upgrading your application. It is becoming worse and worse. Please fix the bug as quickly as possible.",1,2024-05-03,BOA,Google Play Store,positive,0.02999999999999998
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,BOA,Google Play Store,negative,-0.1
"It's a quiet good and smoothly accessible app which allows users to transfer , Airtime Top-up, ATM withdrawal and Utilities payments.",5,2024-02-24,BOA,Google Play Store,positive,0.35833333333333334
"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,BOA,Google Play Store,positive,0.07
Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,BOA,Google Play Store,positive,0.42833333333333334
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,BOA,Google Play Store,neutral,0.0
"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,2024-04-26,BOA,Google Play Store,negative,-0.25
"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",1,2024-04-24,BOA,Google Play Store,negative,-0.4549999999999999
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,BOA,Google Play Store,neutral,0.0
"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,2024-07-09,BOA,Google Play Store,positive,0.4125
"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",1,2024-05-01,BOA,Google Play Store,negative,-0.16666666666666666
fast and simple,5,2025-11-11,BOA,Google Play Store,positive,0.1
"the worst app I have ever used, I could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",1,2024-04-28,BOA,Google Play Store,negative,-0.5555555555555555
"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",1,2024-05-01,BOA,Google Play Store,positive,0.005681818181818177
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,Google Play Store,positive,0.11499999999999999
The poorest mobile banking I have seen in the industry. Is not stable to login and post transactions. Is not attractive. Error reports frequently.,5,2024-06-13,BOA,Google Play Store,negative,-0.15000000000000002
it needs a timely update,5,2025-10-03,BOA,Google Play Store,neutral,0.0
an exceptional banking app.,5,2025-10-16,BOA,Google Play Store,positive,0.6666666666666666
office branches have to improve their services please,4,2025-10-07,BOA,Google Play Store,neutral,0.0
very very lazy app,1,2025-10-26,BOA,Google Play Store,negative,-0.325
Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,2025-11-08,BOA,Google Play Store,positive,0.2
"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",1,2024-04-25,BOA,Google Play Store,negative,-0.1111111111111111
since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15,BOA,Google Play Store,negative,-0.13000000000000003
"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01,BOA,Google Play Store,positive,0.18181818181818182
It is very bad app. not friendly usable. needs extremely strong network. Can't be updated easily.,1,2024-02-21,BOA,Google Play Store,negative,-0.05770833333333325
Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,BOA,Google Play Store,positive,0.14999999999999997
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,BOA,Google Play Store,positive,0.15999999999999998
it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,BOA,Google Play Store,positive,0.05000000000000001
App needs a lot of work. It continuously crashes and shuts down.,1,2024-04-30,BOA,Google Play Store,negative,-0.15555555555555556
"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,BOA,Google Play Store,positive,0.375
Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,1,2024-06-03,BOA,Google Play Store,negative,-0.041666666666666685
"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",3,2024-05-03,BOA,Google Play Store,negative,-0.8
I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,2,2024-04-28,BOA,Google Play Store,positive,0.11333333333333333
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,BOA,Google Play Store,positive,0.2
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,BOA,Google Play Store,positive,0.5
It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,5,2024-01-24,BOA,Google Play Store,positive,0.3166666666666667
After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,2,2024-05-10,BOA,Google Play Store,neutral,0.0
Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,BOA,Google Play Store,negative,-0.3333333333333333
I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,BOA,Google Play Store,positive,0.30833333333333335
"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",5,2024-01-18,BOA,Google Play Store,positive,0.4305555555555556
This app is not available on all android versions and some times it is not functional.,1,2024-11-08,BOA,Google Play Store,negative,-0.2
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play Store,negative,-0.016666666666666663
Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,2,2024-02-20,BOA,Google Play Store,positive,0.3
No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,2,2024-04-30,BOA,Google Play Store,negative,-0.16999999999999998
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,BOA,Google Play Store,negative,-0.009595959595959602
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,BOA,Google Play Store,positive,0.16666666666666666
"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",1,2024-04-28,BOA,Google Play Store,negative,-0.45
After the recent update the application keeps crashing when I tried to open. Please fix.,1,2024-03-01,BOA,Google Play Store,neutral,0.0
"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",1,2024-05-30,BOA,Google Play Store,negative,-0.13999999999999999
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,BOA,Google Play Store,negative,-0.7142857142857143
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,BOA,Google Play Store,positive,0.06666666666666665
I think this one is better than the prvious one much faster but try to make it more faster like nib and cbe specially nib bake their app is very nice but the bank is not anyways good job on this one,5,2024-02-04,BOA,Google Play Store,positive,0.5061904761904762
The old version is best. This one is so lagging and it's not fast to quick transfer,1,2024-04-30,BOA,Google Play Store,positive,0.3333333333333333
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,BOA,Google Play Store,negative,-0.25
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play Store,positive,0.016666666666666635
"The app keeps crashign again and again, i didn't even get to sign in. Worst update!!",1,2024-05-03,BOA,Google Play Store,negative,-1.0
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,BOA,Google Play Store,negative,-0.65
The best bank in 🇪🇹,5,2025-10-23,BOA,Google Play Store,positive,1.0
"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,BOA,Google Play Store,positive,0.2
Best banking transaction application in Ethiopia !,5,2025-09-05,BOA,Google Play Store,positive,1.0
"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,BOA,Google Play Store,neutral,0.0
So unreliable i had to send money asap but this app either laggs or doesn't work such a lazy work look at how efficient tele birr is and its not even a bank,1,2024-05-02,BOA,Google Play Store,negative,-0.125
"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",1,2024-05-05,BOA,Google Play Store,neutral,0.0
"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17,BOA,Google Play Store,positive,0.2
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,BOA,Google Play Store,positive,0.35
I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,1,2024-06-06,BOA,Google Play Store,negative,-0.16333333333333333
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,BOA,Google Play Store,positive,0.13636363636363635
"my device is not auto inserting The OTP, So keyboard should be enabled on the apps OTP login to insert OTP Manually.",3,2024-04-02,BOA,Google Play Store,neutral,0.0
Not comfortable with this version. Its hard to down it load Developer option is not allowed to use it as usual.,5,2024-04-30,BOA,Google Play Store,negative,-0.22430555555555556
It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,BOA,Google Play Store,neutral,0.0
It closes playing audio app when it is opened . What is the solution?,5,2024-04-06,BOA,Google Play Store,neutral,0.0
"Riddled with crashes, cant use it anymore. Very frustrating!",1,2024-06-20,BOA,Google Play Store,negative,-0.65
This app isn't working well on Tecno phone 📱. what is the error??,1,2024-04-29,BOA,Google Play Store,neutral,0.0
I used to access my Apollo account through the app before the update but now i can't access my Apollo account through this app and for me this is a step taken backwards!!!!!,3,2024-02-22,BOA,Google Play Store,neutral,0.0
it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,BOA,Google Play Store,neutral,0.0
Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,1,2024-05-11,BOA,Google Play Store,neutral,0.0
When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,BOA,Google Play Store,negative,-0.2333333333333333
በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,BOA,Google Play Store,negative,-0.39000000000000007
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,BOA,Google Play Store,neutral,0.0
the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,1,2024-04-20,BOA,Google Play Store,negative,-0.13181818181818183
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,BOA,Google Play Store,positive,0.13916666666666666
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,BOA,Google Play Store,positive,0.06666666666666665
"This has to be your worst app ever, damm so many bugs and it lags so baddd. Please fix it",1,2024-04-12,BOA,Google Play Store,negative,-0.25
It keep making me out and crash when i open the app and not working properly,1,2024-05-02,BOA,Google Play Store,neutral,0.0
Overrated service and recently glitching service system not being able to withdraw funds.,1,2024-02-26,BOA,Google Play Store,positive,0.25
"It's good app but the system is not same as CBE bankin mobile When i compare To these apps BOA and CBE, CBE is the best up",1,2024-05-01,BOA,Google Play Store,positive,0.5666666666666667
It was good and more secured mb app but this new version apk i can't find it on play store will you tell me what i have too do ...please,5,2024-02-19,BOA,Google Play Store,positive,0.4454545454545455
BOA Mobile banking is hard to deal with. Very poor app never gets better it keep lagging,1,2024-02-12,BOA,Google Play Store,negative,-0.10388888888888892
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,BOA,Google Play Store,positive,0.05000000000000001
It crash repeatedly! Try to make it more stable for customers need meet!,2,2024-05-07,BOA,Google Play Store,positive,0.625
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,BOA,Google Play Store,positive,0.475
The app is not showing my balance or any transaction it is like corrupted showing usd amounts,1,2024-04-13,BOA,Google Play Store,neutral,0.0
Just use other banks if you want a good mobile app. CBE is 40X faster and safe than this app.,1,2024-03-23,BOA,Google Play Store,positive,0.35833333333333334
Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,BOA,Google Play Store,positive,0.5311111111111111
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,BOA,Google Play Store,negative,-0.37500000000000006
"It says ""Something is wrong with your internet banking user, go to your nearest branch"" It hasn't been working since April 13.",1,2024-04-22,BOA,Google Play Store,negative,-0.5
"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",1,2024-06-11,BOA,Google Play Store,negative,-0.3
Please focus on the functionality of the app instead of spending money on the advertisements.,1,2024-05-01,BOA,Google Play Store,neutral,0.0
"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,2024-07-13,BOA,Google Play Store,negative,-0.5
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,BOA,Google Play Store,positive,0.16666666666666666
It keeps clashing down What a crass stupid app is this... You forced me to update after I transferred money and now I can't open it,1,2024-05-03,BOA,Google Play Store,negative,-0.3138888888888889
It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,BOA,Google Play Store,negative,-0.375
"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,BOA,Google Play Store,negative,-0.075
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,BOA,Google Play Store,negative,-0.30000000000000004
"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,BOA,Google Play Store,positive,0.058333333333333334
Always there a problem with this app it says check your connection while connected 😞,1,2024-03-09,BOA,Google Play Store,neutral,0.0
The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,2024-07-15,BOA,Google Play Store,neutral,0.0
UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,1,2024-05-09,BOA,Google Play Store,positive,0.2986111111111111
"""The choice for all"" It is interesting app,The old one was time spent to open the app. I am with you BoA.",5,2024-02-03,BOA,Google Play Store,positive,0.125
Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,BOA,Google Play Store,negative,-0.3499999999999999
"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,BOA,Google Play Store,positive,0.2888888888888889
It takes a very long time to log in please fix,1,2024-05-08,BOA,Google Play Store,negative,-0.065
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,BOA,Google Play Store,negative,-0.053125000000000006
it can't even open and only display error messages,1,2024-07-27,BOA,Google Play Store,neutral,0.0
The app got a better features and easy to use.,5,2024-02-20,BOA,Google Play Store,positive,0.4666666666666667
"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,BOA,Google Play Store,neutral,0.0
The receipt download option is very convenient.,5,2024-02-22,BOA,Google Play Store,positive,0.2
Hello is this new update cuz it keeps kicking me out!!!!! can't make a transaction fr!,3,2024-04-30,BOA,Google Play Store,positive,0.5201859907670454
More interactive and easy to use mobile app👌,5,2024-02-29,BOA,Google Play Store,positive,0.4666666666666667
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,BOA,Google Play Store,negative,-0.015625
I couldn't transfer because of bug's its annoying for a bank app nots acceptable,1,2024-03-15,BOA,Google Play Store,negative,-0.8
Boa is the best app but Please Clear Instant or Not instant option of send money be for Asked !!!,5,2024-04-24,BOA,Google Play Store,positive,0.275
I can't type my otp on it.,1,2025-10-01,BOA,Google Play Store,neutral,0.0
"Very slow response , try to some updates in the application",1,2024-04-27,BOA,Google Play Store,negative,-0.39000000000000007
Soo many bugs on this app I haven't been able to use it since I installed it very bad,1,2024-05-03,BOA,Google Play Store,positive,0.030000000000000065
I can't use the app unless I turn off developer mode?? What kind of stupid rule is that?? The worst experience for a banking app!!,1,2024-05-26,BOA,Google Play Store,negative,-0.39999999999999997
has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26,BOA,Google Play Store,negative,-0.3
It has become the most unreliable mibile banking app ever.,1,2024-06-16,BOA,Google Play Store,positive,0.5
User friendly at it's best with the best security option.,5,2024-02-24,BOA,Google Play Store,positive,0.7916666666666666
Only problem is often it has connectivity issues.,5,2024-04-23,BOA,Google Play Store,neutral,0.0
More easy and secure fast app than previous one,5,2024-02-08,BOA,Google Play Store,positive,0.2733333333333333
Fast and suitable for the customers.,5,2025-01-04,BOA,Google Play Store,positive,0.375
It's easy used to operate program and secured 👍👍,4,2024-09-25,BOA,Google Play Store,positive,0.43333333333333335
Very laggy un able to make transactions Fix it,1,2024-05-10,BOA,Google Play Store,positive,0.35
"The worst mobile banking app, doesn't even work for a week properly.",1,2024-05-15,BOA,Google Play Store,negative,-0.5
Very bad app as always bothering any transaction processes.,1,2024-05-03,BOA,Google Play Store,negative,-0.9099999999999998
the worst app in my financial experience.,1,2025-10-22,BOA,Google Play Store,negative,-0.5
good for mb appliciation,5,2025-10-21,BOA,Google Play Store,positive,0.7
The worst mobile banking app like the previous one. How long it would take for BOA to develop a good app?????? Years or decades?,1,2024-03-04,BOA,Google Play Store,negative,-0.1291666666666667
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,BOA,Google Play Store,negative,-0.3333333333333333
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play Store,positive,0.4
Great UI and seamless UX. I love it!!,5,2024-09-25,BOA,Google Play Store,positive,0.5604166666666667
It keeps crashing and hasn't been fixed,1,2024-05-07,BOA,Google Play Store,positive,0.1
Pls improve your mobile banking app it's doesn't work constantly after i updated the new version of your app try to improve,1,2024-05-05,BOA,Google Play Store,positive,0.06818181818181818
"With every update the app keeps on getting worse,it is filled with bugs",1,2024-04-29,BOA,Google Play Store,positive,0.4
It's not opening. Really frustrating,1,2025-03-01,BOA,Google Play Store,negative,-0.4
Its very slow and fail to load any transaction,2,2024-02-15,BOA,Google Play Store,negative,-0.44500000000000006
"The application is full of bug, so annoying.",1,2024-05-07,BOA,Google Play Store,negative,-0.22500000000000003
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,BOA,Google Play Store,neutral,0.0
It doesn't function properly!! You don't even deserve one star.. please stop playing your dirty game on your customer...,1,2024-04-29,BOA,Google Play Store,negative,-0.3333333333333333
What is the purpose or point of not allowing to take a screenshot of the recipe after transferring???,1,2024-05-29,BOA,Google Play Store,neutral,0.0
Every time needs update & after that it's not working it's too boring,1,2024-05-01,BOA,Google Play Store,negative,-1.0
What's wrong with app suddenly stoped to open?,1,2024-03-25,BOA,Google Play Store,negative,-0.16666666666666666
Horrible customer service and app crashes Horrible!!,1,2025-01-15,BOA,Google Play Store,negative,-1.0
You've improved from the previous one! Also try to add dark mode.,5,2024-01-17,BOA,Google Play Store,negative,-0.17916666666666664
please open my mobile app,5,2025-09-10,BOA,Google Play Store,neutral,0.0
Very poor app b/c highly slow to open the app,1,2024-08-12,BOA,Google Play Store,negative,-0.2733333333333334
It is not downloading. It stops at 79 % . Why ?,1,2024-01-23,BOA,Google Play Store,neutral,0.0
"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play Store,neutral,0.0
The most terrible mobel banking app in the world it is not working ones in a week,1,2024-04-13,BOA,Google Play Store,negative,-0.25
Was good at first but now i couldn't reach my apollo account in the mobile banking app,1,2024-03-03,BOA,Google Play Store,positive,0.475
Simplify your life by using the Abyssinia app I like it because it is comfortable and safe,5,2024-04-11,BOA,Google Play Store,positive,0.45
Very poor app. Its Always cresh and not compatible,2,2024-07-13,BOA,Google Play Store,negative,-0.52
This application is relatively good even if some times interpreted.But apolo is difficult application please improve it.,5,2024-04-28,BOA,Google Play Store,positive,0.09999999999999998
Tnx for updating the app its easy and fadt,5,2024-02-04,BOA,Google Play Store,positive,0.43333333333333335
"From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,BOA,Google Play Store,negative,-0.5
Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,1,2024-05-10,BOA,Google Play Store,negative,-0.35
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,BOA,Google Play Store,positive,0.6
"Ultimately, the worst mobile banking experience ever left me feeling exasperated and disillusioned.Its a nightmare",1,2024-04-13,BOA,Google Play Store,negative,-0.3333333333333333
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,Google Play Store,positive,0.1
Not working properly always loading !,3,2024-02-04,BOA,Google Play Store,neutral,0.0
"the worst app ever,",1,2025-10-30,BOA,Google Play Store,negative,-1.0
Frequently crashing fix it please,1,2024-05-01,BOA,Google Play Store,positive,0.1
The update app is the worest one when i compare with past.,1,2024-04-28,BOA,Google Play Store,negative,-0.25
It is easy to use and very fast app,5,2024-02-23,BOA,Google Play Store,positive,0.3466666666666667
It's not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,1,2024-05-15,BOA,Google Play Store,neutral,0.0
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,BOA,Google Play Store,neutral,0.0
it is a good app,5,2025-11-18,BOA,Google Play Store,positive,0.7
It has good features but sometimes it doesn't work...0,1,2025-03-02,BOA,Google Play Store,positive,0.7
What is that disable developer option I have never seen any app commands.,3,2024-05-22,BOA,Google Play Store,neutral,0.0
"Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this",3,2024-05-06,BOA,Google Play Store,neutral,0.0
It is the worst app that I have ever downloaded. It crushes every time I log in 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎 👎,1,2024-02-14,BOA,Google Play Store,negative,-1.0
This the best mobile banking App BOA mobile banking included all digital banking features and we can access the most companies and sectors with this App. Thanks for giving this services Keep going .,5,2024-04-12,BOA,Google Play Store,positive,0.425
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,BOA,Google Play Store,neutral,0.0
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,BOA,Google Play Store,positive,0.5
I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,BOA,Google Play Store,positive,0.6
It's good app tnx for u new update it's very easy to using this app they add some future tnx Abyssinia bank,5,2024-04-18,BOA,Google Play Store,positive,0.3499242424242424
its best app but its don't working in poor connection area so,5,2024-07-03,BOA,Google Play Store,positive,0.3
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,BOA,Google Play Store,neutral,0.0
"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play Store,neutral,0.0
Best app but after the update the screenshot not working,4,2024-02-19,BOA,Google Play Store,positive,1.0
You make the app worse . Asif it is update you make us install it as new then you create us problems,1,2024-02-02,BOA,Google Play Store,negative,-0.13181818181818183
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,BOA,Google Play Store,positive,0.6
"you guys keep on releasing unstable app, now it won't login",2,2024-04-30,BOA,Google Play Store,neutral,0.0
Crash... glitch... crash... blame connection... crash... crash again. Please fix it,1,2024-05-02,BOA,Google Play Store,neutral,0.0
The worst banking app ever. Never works!,1,2024-12-14,BOA,Google Play Store,negative,-1.0
"Such a junk application, its not working at all. Waste of time",1,2024-04-30,BOA,Google Play Store,negative,-0.1
Much better and easy to access then the last boa app,5,2024-02-05,BOA,Google Play Store,positive,0.3111111111111111
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play Store,positive,0.3333333333333333
so poor app to use can't start up when open the app,1,2024-08-08,BOA,Google Play Store,negative,-0.2
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,BOA,Google Play Store,neutral,0.0
It doesnt send birr immediately to anything,1,2024-02-17,BOA,Google Play Store,neutral,0.0
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,BOA,Google Play Store,negative,-0.2921875
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play Store,negative,-0.1125
"This is not functional at all, it takes forever to make a transaction,please improve it.",1,2024-04-24,BOA,Google Play Store,neutral,0.0
App good. how money transfer tele birr agents,1,2024-02-12,BOA,Google Play Store,positive,0.7
I Don't Like It Once U Open It's open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,2,2024-02-06,BOA,Google Play Store,positive,0.12
"The worst app. Can't even login to my device. Phone : Pexel7a, version : android 13.",1,2024-01-16,BOA,Google Play Store,negative,-1.0
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,BOA,Google Play Store,negative,-1.0
I can't update the enable button not open.,1,2024-04-24,BOA,Google Play Store,neutral,0.0
Annoying it doesn't work totally,1,2024-05-01,BOA,Google Play Store,negative,-0.4
The Bank I always love 😘 and work with them is priceless,5,2024-04-24,BOA,Google Play Store,positive,0.75
You have made a great application that is easy to use,4,2024-02-08,BOA,Google Play Store,positive,0.6166666666666667
A massive improvement from the previous app. More modern and actually works,5,2024-02-03,BOA,Google Play Store,positive,0.10666666666666669
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,BOA,Google Play Store,positive,0.05
OTP should be inserted manually. not working on my phone,2,2024-04-02,BOA,Google Play Store,neutral,0.0
"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,BOA,Google Play Store,neutral,0.0
Very good app its easy to use,5,2024-02-15,BOA,Google Play Store,positive,0.6716666666666666
It is good &fast to open!!,5,2024-02-14,BOA,Google Play Store,positive,0.3
Not reliable always with some issues,1,2024-04-22,BOA,Google Play Store,neutral,0.0
The updated version is nice one BOA always #1 bank,5,2024-02-10,BOA,Google Play Store,positive,0.6
Nice app and it's easy to use,5,2025-02-21,BOA,Google Play Store,positive,0.5166666666666666
all the time updated but im not satisfy by boa mobile bancking 😡😡😡,1,2024-05-02,BOA,Google Play Store,neutral,0.0
The application is extremely slow.,1,2024-03-16,BOA,Google Play Store,negative,-0.30000000000000004
